trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_Minerals,materials_Other_Materials,materials_intensity
12396,2022,IN,IN,TOBAC,93197,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2449,2022,IN,IN,COMPU,RETAI,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12627,2022,IN,IN,TRAN2,NFERT,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12156,2022,IN,IN,SUPPO,CHARC,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6208,2022,IN,IN,KERO1,RETA1,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8011,2022,IN,IN,NATU1,NFERT,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6327,2022,IN,IN,KEROS,RETAI,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10297,2022,IN,IN,PULP5,OFFIC,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10271,2022,IN,IN,PULP5,FOUND,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,2022,IN,IN,CERAM,FURNI,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,2022,IN,IN,BLAST,GLASS,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10959,2022,IN,IN,REFI1,RUBBE,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12855,2022,IN,IN,VEGE1,RECRE,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7448,2022,IN,IN,MEDIC,PRINT,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11272,2022,IN,IN,RETAI,SALEM,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6773,2022,IN,IN,LIQUE,CHEM1,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6195,2022,IN,IN,KERO1,HOTEL,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2638,2022,IN,IN,COPP1,FOOD5,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6570,2022,IN,IN,LEAD1,TRANS,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4539,2022,IN,IN,FABRI,RETAI,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3671,2022,IN,IN,ELEC3,LIQUE,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7529,2022,IN,IN,MEMBE,HEAVY,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10238,2022,IN,IN,PUBLI,WEARI,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8101,2022,IN,IN,NATUR,LEAD1,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10192,2022,IN,IN,PUBLI,NONME,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6020,2022,IN,IN,INSUR,ELEC1,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3839,2022,IN,IN,ELEC4,SALEM,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,2022,IN,IN,CEMEN,PREC1,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5154,2022,IN,IN,FOUND,HEALT,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10107,2022,IN,IN,PROCE,WOODW,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9459,2022,IN,IN,POSTT,DIST1,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7858,2022,IN,IN,MOTOR,VEGET,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8126,2022,IN,IN,NATUR,PAPER,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6947,2022,IN,IN,MACHI,ELEC3,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7878,2022,IN,IN,NAPHT,DAIRY,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8350,2022,IN,IN,NONFE,BRICK,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2022,IN,IN,ALUM1,BIOGA,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12471,2022,IN,IN,TRAN1,COPP1,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3493,2022,IN,IN,ELEC2,ALUMI,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6239,2022,IN,IN,KEROS,CHEMI,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,2022,IN,IN,CHARC,FABRI,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11034,2022,IN,IN,RETA1,BIOG1,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3428,2022,IN,IN,ELEC1,MEATP,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,2022,IN,IN,BEVER,RETAI,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4761,2022,IN,IN,FISH5,PAPER,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4001,2022,IN,IN,ELEC6,DISTR,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7566,2022,IN,IN,MEMBE,PFERT,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5970,2022,IN,IN,INLAN,RETA1,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4968,2022,IN,IN,FOOD5,PREC1,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11132,2022,IN,IN,RETA1,RADIO,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6281,2022,IN,IN,KEROS,LEADZ,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2022,IN,IN,AIRTR,FISH5,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3565,2022,IN,IN,ELEC2,NONFE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4428,2022,IN,IN,FABRI,ALUMI,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,2022,IN,IN,CHEM1,BIOG1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,2022,IN,IN,BIOGA,DIST1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7170,2022,IN,IN,MEAT4,RECRE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4426,2022,IN,IN,FABRI,AIRTR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3347,2022,IN,IN,EDUCA,SALEM,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4340,2022,IN,IN,ELECT,FOOD5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7645,2022,IN,IN,MOTO1,ELEC8,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12580,2022,IN,IN,TRAN2,CEMEN,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3018,2022,IN,IN,DAIRY,RUBBE,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,2022,IN,IN,BASIC,COKE1,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,2022,IN,IN,BITU1,REFIN,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11662,2022,IN,IN,SEACO,DIST1,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4510,2022,IN,IN,FABRI,NONFE,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4190,2022,IN,IN,ELEC8,BRICK,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5314,2022,IN,IN,FURNI,OFFIC,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,2022,IN,IN,BLAST,BEVER,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4988,2022,IN,IN,FOOD5,SUPPO,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10550,2022,IN,IN,RAILW,RADIO,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,2022,IN,IN,BUSIN,CHEMI,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2022,IN,IN,93197,MEDIC,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11354,2022,IN,IN,RUBBE,KERO1,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6419,2022,IN,IN,LANDT,LIQUE,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11172,2022,IN,IN,RETAI,BEVER,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5563,2022,IN,IN,GLASS,KEROS,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5913,2022,IN,IN,INLAN,EDUCA,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12137,2022,IN,IN,SUPPO,ALUMI,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2651,2022,IN,IN,COPP1,LEAD1,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11951,2022,IN,IN,SUGA1,BASIC,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13334,2022,IN,IN,WOODW,BRICK,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3504,2022,IN,IN,ELEC2,BRICK,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4551,2022,IN,IN,FABRI,TRAN1,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,2022,IN,IN,CHEM1,TRAN2,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10387,2022,IN,IN,RADIO,KEROS,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2022,IN,IN,AIRTR,ELEC1,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,2022,IN,IN,BUSIN,PETRO,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,2022,IN,IN,BIODI,RUBBE,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10061,2022,IN,IN,PROCE,MOTOR,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12220,2022,IN,IN,SUPPO,NONFE,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11636,2022,IN,IN,SEACO,AUXIL,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11527,2022,IN,IN,SALEM,SUGA1,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10577,2022,IN,IN,RAILW,WHEAT,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6904,2022,IN,IN,LUBRI,PFERT,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2022,IN,IN,93197,PREC1,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3652,2022,IN,IN,ELEC3,FISH5,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4995,2022,IN,IN,FOOD5,WEARI,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2194,2022,IN,IN,COKE1,MOTO1,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11113,2022,IN,IN,RETA1,NONSP,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,2022,IN,IN,COPP1,CATTL,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5793,2022,IN,IN,HOTEL,ELEC3,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,2022,IN,IN,BUSIN,SANDC,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2943,2022,IN,IN,DAIRY,CHARC,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,2022,IN,IN,BUSIN,BRICK,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3095,2022,IN,IN,DIST1,MEATP,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4753,2022,IN,IN,FISH5,MOTO1,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10701,2022,IN,IN,REALE,COPP1,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,2022,IN,IN,CONST,IRONO,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7909,2022,IN,IN,NAPHT,MOTOR,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6333,2022,IN,IN,KEROS,STONE,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5743,2022,IN,IN,HEALT,SUGAR,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10687,2022,IN,IN,REALE,BRICK,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10143,2022,IN,IN,PUBLI,EDUCA,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7961,2022,IN,IN,NATU1,CHARC,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7767,2022,IN,IN,MOTOR,ELEC1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9638,2022,IN,IN,PREC1,GASDI,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6983,2022,IN,IN,MACHI,MEDIC,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8075,2022,IN,IN,NATUR,COKEO,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,2022,IN,IN,CEMEN,NAPHT,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7306,2022,IN,IN,MEATC,SEACO,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11537,2022,IN,IN,SALEM,WHEAT,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,2022,IN,IN,BUSIN,DAIRY,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10450,2022,IN,IN,RADIO,WEARI,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7411,2022,IN,IN,MEDIC,FISHF,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,2022,IN,IN,CONST,LIGNI,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12940,2022,IN,IN,VEGET,PAPER,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5277,2022,IN,IN,FURNI,FORES,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5826,2022,IN,IN,HOTEL,MEAT1,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500,2022,IN,IN,MEMBE,COKIN,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6267,2022,IN,IN,KEROS,FOUND,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,2022,IN,IN,BUSIN,MEAT1,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7757,2022,IN,IN,MOTOR,COKIN,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7301,2022,IN,IN,MEATC,RESEA,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6550,2022,IN,IN,LEAD1,PLAST,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12961,2022,IN,IN,VEGET,SUGAR,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7592,2022,IN,IN,MEMBE,SUGAR,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11107,2022,IN,IN,RETA1,NATU1,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4542,2022,IN,IN,FABRI,SANDC,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11948,2022,IN,IN,SUGA1,93197,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11446,2022,IN,IN,SALEM,CEREA,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3858,2022,IN,IN,ELEC5,AIRTR,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7514,2022,IN,IN,MEMBE,ELEC5,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8228,2022,IN,IN,NFERT,PROCE,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7461,2022,IN,IN,MEDIC,SANDC,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8838,2022,IN,IN,PAPER,CHEMI,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7696,2022,IN,IN,MOTO1,PLAST,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12945,2022,IN,IN,VEGET,POSTT,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7175,2022,IN,IN,MEAT4,SALEM,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10642,2022,IN,IN,RAWMI,PFERT,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10274,2022,IN,IN,PULP5,GLASS,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,2022,IN,IN,CEMEN,SUPPO,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2022,IN,IN,93197,CHARC,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,2022,IN,IN,BASIC,ELEC1,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3707,2022,IN,IN,ELEC3,RAILW,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7544,2022,IN,IN,MEMBE,MEAT1,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11006,2022,IN,IN,RESEA,PAPER,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11478,2022,IN,IN,SALEM,LIGNI,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5140,2022,IN,IN,FOUND,ELEC3,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12630,2022,IN,IN,TRAN2,NONSP,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10849,2022,IN,IN,RECRE,FISHF,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4571,2022,IN,IN,FINAN,BIODI,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3827,2022,IN,IN,ELEC4,PULP5,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10499,2022,IN,IN,RAILW,HEALT,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10711,2022,IN,IN,REALE,ELEC4,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3710,2022,IN,IN,ELEC3,RECRE,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5839,2022,IN,IN,HOTEL,NONF1,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6003,2022,IN,IN,INSUR,CEREA,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2847,2022,IN,IN,CRUDE,CONST,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5159,2022,IN,IN,FOUND,KEROS,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3020,2022,IN,IN,DAIRY,SEACO,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2078,2022,IN,IN,CHEMI,EDUCA,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12857,2022,IN,IN,VEGE1,RESEA,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9475,2022,IN,IN,POSTT,FORES,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9940,2022,IN,IN,PRIVA,MEAT4,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2760,2022,IN,IN,CROPS,GASDI,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,2022,IN,IN,COMPU,NAPHT,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,2022,IN,IN,BITU1,ELEC4,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,2022,IN,IN,CEREA,FURNI,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4439,2022,IN,IN,FABRI,BKBPE,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8122,2022,IN,IN,NATUR,NONSP,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9766,2022,IN,IN,PRINT,CROPS,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6871,2022,IN,IN,LUBRI,BITU1,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5224,2022,IN,IN,FOUND,WHOLE,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,2022,IN,IN,CEMEN,PAPER,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7087,2022,IN,IN,MEAT1,RECRE,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10203,2022,IN,IN,PUBLI,PLAST,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,2022,IN,IN,BITU1,COKEO,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10089,2022,IN,IN,PROCE,RETA1,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,2022,IN,IN,BUSIN,STONE,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5537,2022,IN,IN,GLASS,COKEO,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10567,2022,IN,IN,RAILW,SUGAR,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11532,2022,IN,IN,SALEM,TRAN2,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108,2022,IN,IN,CHEMI,NFERT,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,2022,IN,IN,BIODI,WOODW,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6334,2022,IN,IN,KEROS,SUGA1,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4785,2022,IN,IN,FISH5,SUPPO,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12148,2022,IN,IN,SUPPO,BKBPE,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8113,2022,IN,IN,NATUR,MOTO1,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13037,2022,IN,IN,WEARI,LANDT,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7315,2022,IN,IN,MEATC,VEGE1,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11205,2022,IN,IN,RETAI,FISHF,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4179,2022,IN,IN,ELEC8,AIRTR,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2598,2022,IN,IN,CONST,VEGE1,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10002,2022,IN,IN,PROCE,93197,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,2022,IN,IN,BUSIN,LUBRI,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11403,2022,IN,IN,RUBBE,REFI1,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6289,2022,IN,IN,KEROS,MEATC,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6471,2022,IN,IN,LANDT,SECO9,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13435,2022,IN,IN,WOODW,WHEAT,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4033,2022,IN,IN,ELEC6,MOTOR,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12404,2022,IN,IN,TOBAC,DAIRY,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2642,2022,IN,IN,COPP1,GASDI,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7809,2022,IN,IN,MOTOR,NATU1,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2022,IN,IN,AIRTR,CERAM,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,2022,IN,IN,BUSIN,CATTL,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4518,2022,IN,IN,FABRI,PETRO,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12378,2022,IN,IN,TEXTI,SEACO,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,2022,IN,IN,CEMEN,STONE,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,2022,IN,IN,BEVER,DAIRY,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11668,2022,IN,IN,SEACO,FINAN,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,2022,IN,IN,BASIC,CHEMI,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2022,IN,IN,ALUM1,BUSIN,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10611,2022,IN,IN,RAWMI,FOOD5,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,2022,IN,IN,ANIMA,FABRI,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,2022,IN,IN,CHEMI,RESEA,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5519,2022,IN,IN,GLASS,ALUM1,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,2022,IN,IN,COMPU,FOUND,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8840,2022,IN,IN,PAPER,COKEO,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7224,2022,IN,IN,MEATA,PRIVA,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9774,2022,IN,IN,PRINT,ELEC3,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9228,2022,IN,IN,PIGS9,WOODW,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11306,2022,IN,IN,RUBBE,BKBPE,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10060,2022,IN,IN,PROCE,MOTO1,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7480,2022,IN,IN,MEMBE,BASIC,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3491,2022,IN,IN,ELEC2,AIRTR,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3958,2022,IN,IN,ELEC5,SEACO,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9904,2022,IN,IN,PRIVA,DAIRY,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6234,2022,IN,IN,KEROS,CEMEN,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9081,2022,IN,IN,PFERT,MEAT4,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11989,2022,IN,IN,SUGA1,MEATC,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9419,2022,IN,IN,PLAST,TRANS,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2966,2022,IN,IN,DAIRY,FURNI,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11033,2022,IN,IN,RETA1,BIODI,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12293,2022,IN,IN,TEXTI,COKEO,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12253,2022,IN,IN,SUPPO,SANDC,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8817,2022,IN,IN,PAPER,ALUM1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2142,2022,IN,IN,CHEMI,TRANS,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7070,2022,IN,IN,MEAT1,MEAT1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4530,2022,IN,IN,FABRI,PULP5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12984,2022,IN,IN,WEARI,BEVER,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7721,2022,IN,IN,MOTO1,TRAN1,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4587,2022,IN,IN,FINAN,COKE1,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
