trade_id,year,region1,region2,industry1,industry2,amount
13043,2022,CN,CN,SUPPO,CROPS,10.39
14473,2022,CN,CN,WOOLS,BASIC,10.38
5508,2022,CN,CN,FOUND,VEGET,10.37
6731,2022,CN,CN,INSUR,NONF1,10.35
12281,2022,CN,CN,RUBBE,SECO9,10.34
2369,2022,CN,CN,COMPU,MEAT1,10.34
7829,2022,CN,CN,MEATA,INLAN,10.33
11952,2022,CN,CN,RETA1,ELEC1,10.32
3708,2022,CN,CN,ELEC3,AIRTR,10.30
10685,2022,CN,CN,PRINT,CROPS,10.30
2532,2022,CN,CN,CONST,PADDY,10.30
3643,2022,CN,CN,ELEC2,MEMBE,10.29
234,2022,CN,CN,AIRTR,OFFIC,10.29
12112,2022,CN,CN,RETAI,NATUR,10.28
13802,2022,CN,CN,VEGET,BITU1,10.28
13695,2022,CN,CN,VEGE1,AUXIL,10.28
9575,2022,CN,CN,PADDY,MEATA,10.28
9210,2022,CN,CN,NONSP,NATUR,10.27
8520,2022,CN,CN,NAPHT,ELEC2,10.27
2156,2022,CN,CN,COKEO,FISH5,10.27
12352,2022,CN,CN,SALEM,MACHI,10.23
10436,2022,CN,CN,POSTT,PROCE,10.23
9554,2022,CN,CN,PADDY,FABRI,10.20
1673,2022,CN,CN,CERAM,BITUM,10.20
7114,2022,CN,CN,LANDT,KERO1,10.20
3005,2022,CN,CN,DIST1,NONF1,10.19
2359,2022,CN,CN,COMPU,INLAN,10.16
7138,2022,CN,CN,LANDT,PARAF,10.16
13415,2022,CN,CN,TRAN1,ALUM1,10.14
6555,2022,CN,CN,INLAN,BITU1,10.14
6729,2022,CN,CN,INSUR,NATUR,10.11
13453,2022,CN,CN,TRAN1,GLASS,10.11
6129,2022,CN,CN,HEALT,WOOLS,10.11
2546,2022,CN,CN,CONST,POULT,10.10
13681,2022,CN,CN,TRANS,STEAM,10.10
14149,2022,CN,CN,WHEAT,WEARI,10.09
10479,2022,CN,CN,POULT,BITUM,10.06
13521,2022,CN,CN,TRAN1,WOOLS,10.05
10015,2022,CN,CN,PFERT,FURNI,10.05
14427,2022,CN,CN,WOODW,PATEN,10.05
2231,2022,CN,CN,COLLE,BRICK,10.04
2645,2022,CN,CN,COPP1,POSTT,10.03
3800,2022,CN,CN,ELEC3,PULP5,10.02
7493,2022,CN,CN,LIQUE,KEROS,10.01
5233,2022,CN,CN,FOOD5,MEDIC,10.00
10677,2022,CN,CN,PRINT,COALT,10.00
868,2022,CN,CN,BEVER,MEDIC,10.00
9389,2022,CN,CN,OFFIC,WOOLS,9.99
9458,2022,CN,CN,OILSE,MOTO1,9.98
11164,2022,CN,CN,RADIO,FISHF,9.98
13813,2022,CN,CN,VEGET,COPP1,9.98
14082,2022,CN,CN,WEARI,WOOLS,9.97
5008,2022,CN,CN,FISHF,ALUM1,9.96
9226,2022,CN,CN,NONSP,RADIO,9.96
3545,2022,CN,CN,ELEC1,REFI1,9.95
8245,2022,CN,CN,MOTO1,DIST1,9.94
3663,2022,CN,CN,ELEC2,PLANT,9.92
8816,2022,CN,CN,NFERT,NONME,9.90
7139,2022,CN,CN,LANDT,PETRO,9.90
233,2022,CN,CN,AIRTR,NONSP,9.90
620,2022,CN,CN,AVIAT,COKIN,9.89
257,2022,CN,CN,AIRTR,RETAI,9.89
12,2022,CN,CN,93197,BITU1,9.88
4133,2022,CN,CN,ELEC6,GLASS,9.88
11189,2022,CN,CN,RADIO,MEMBE,9.87
10360,2022,CN,CN,POSTT,DISTR,9.87
3009,2022,CN,CN,DIST1,OXYGE,9.87
4828,2022,CN,CN,FINAN,MEATP,9.84
14300,2022,CN,CN,WHOLE,REFI1,9.83
13945,2022,CN,CN,WEARI,BLAST,9.80
11289,2022,CN,CN,RAILW,LEATH,9.80
179,2022,CN,CN,AIRTR,COKEO,9.79
7093,2022,CN,CN,LANDT,ELEC1,9.78
176,2022,CN,CN,AIRTR,CERAM,9.78
11990,2022,CN,CN,RETA1,NAPHT,9.76
12154,2022,CN,CN,RETAI,TRAN2,9.75
4039,2022,CN,CN,ELEC5,OILSE,9.74
14369,2022,CN,CN,WOODW,COPP1,9.72
5853,2022,CN,CN,GASWO,PLAST,9.71
2141,2022,CN,CN,COKEO,CONST,9.70
10709,2022,CN,CN,PRINT,FORES,9.67
10867,2022,CN,CN,PROCE,KEROS,9.67
7061,2022,CN,CN,KEROS,WHEAT,9.67
12853,2022,CN,CN,SUGA1,BASIC,9.63
13330,2022,CN,CN,TOBAC,EDUCA,9.63
1116,2022,CN,CN,BIOGA,MEMBE,9.62
3174,2022,CN,CN,EDUCA,COPP1,9.61
8894,2022,CN,CN,NONF1,93197,9.61
12150,2022,CN,CN,RETAI,SUGAR,9.59
1781,2022,CN,CN,CEREA,WOOLS,9.57
8084,2022,CN,CN,MEMBE,COALT,9.57
12974,2022,CN,CN,SUGAR,MOTO1,9.56
14349,2022,CN,CN,WOODW,AUXIL,9.56
4404,2022,CN,CN,ELEC8,SEACO,9.55
8288,2022,CN,CN,MOTO1,MEAT4,9.53
4995,2022,CN,CN,FISH5,STEAM,9.53
13472,2022,CN,CN,TRAN1,NFERT,9.51
5373,2022,CN,CN,FORES,SUGAR,9.49
1072,2022,CN,CN,BIOGA,COALT,9.48
3247,2022,CN,CN,EDUCA,PATEN,9.46
9543,2022,CN,CN,PADDY,CEMEN,9.42
2672,2022,CN,CN,COPPE,CEMEN,9.42
6193,2022,CN,CN,HEAVY,NATUR,9.42
7006,2022,CN,CN,KEROS,NONF1,9.40
6748,2022,CN,CN,INSUR,PREC1,9.39
12897,2022,CN,CN,SUGA1,PIGS9,9.39
12222,2022,CN,CN,RUBBE,KERO1,9.38
8223,2022,CN,CN,MOTO1,BIOGA,9.38
8134,2022,CN,CN,MEMBE,MEAT1,9.38
12622,2022,CN,CN,SECO9,LEAD1,9.36
4559,2022,CN,CN,ELECT,PATEN,9.35
12252,2022,CN,CN,RUBBE,PARAF,9.35
902,2022,CN,CN,BEVER,RETAI,9.33
9710,2022,CN,CN,PAPER,HEAVY,9.33
7008,2022,CN,CN,KEROS,NONME,9.33
3771,2022,CN,CN,ELEC3,MEMBE,9.31
3089,2022,CN,CN,DISTR,FURNI,9.30
3525,2022,CN,CN,ELEC1,PATEN,9.29
7339,2022,CN,CN,LEATH,ELEC8,9.29
7815,2022,CN,CN,MEAT4,SUPPO,9.28
10819,2022,CN,CN,PROCE,BASIC,9.28
12277,2022,CN,CN,RUBBE,RETAI,9.28
6988,2022,CN,CN,KEROS,LANDT,9.28
1208,2022,CN,CN,BITUM,BIOGA,9.27
3667,2022,CN,CN,ELEC2,PREC1,9.27
3594,2022,CN,CN,ELEC2,CEREA,9.26
6265,2022,CN,CN,HOTEL,COALT,9.26
4700,2022,CN,CN,FABRI,PADDY,9.25
5467,2022,CN,CN,FOUND,OXYGE,9.18
14421,2022,CN,CN,WOODW,NONSP,9.18
11141,2022,CN,CN,RADIO,COKIN,9.18
6109,2022,CN,CN,HEALT,SECO9,9.17
1147,2022,CN,CN,BIOGA,RAILW,9.17
2047,2022,CN,CN,COKE1,FISHF,9.15
7497,2022,CN,CN,LIQUE,LIQUE,9.13
14480,2022,CN,CN,WOOLS,CHEM1,9.13
3184,2022,CN,CN,EDUCA,ELEC2,9.13
6747,2022,CN,CN,INSUR,POULT,9.12
3157,2022,CN,CN,EDUCA,BIOGA,9.12
3238,2022,CN,CN,EDUCA,NONSP,9.12
12254,2022,CN,CN,RUBBE,PETRO,9.11
5418,2022,CN,CN,FOUND,ELEC2,9.11
7446,2022,CN,CN,LIQUE,BLAST,9.10
5240,2022,CN,CN,FOOD5,OFFIC,9.09
5924,2022,CN,CN,GLASS,LEAD1,9.08
4005,2022,CN,CN,ELEC5,FOUND,9.08
6661,2022,CN,CN,INSUR,BRICK,9.08
7899,2022,CN,CN,MEATP,ELEC1,9.08
9807,2022,CN,CN,PARAF,ELEC2,9.07
556,2022,CN,CN,AUXIL,OILSE,9.07
12887,2022,CN,CN,SUGA1,MEAT4,9.05
1091,2022,CN,CN,BIOGA,FISHF,9.05
11126,2022,CN,CN,RADIO,BASIC,9.03
1720,2022,CN,CN,CERAM,PRINT,9.03
4756,2022,CN,CN,FINAN,AVIAT,9.03
6069,2022,CN,CN,HEALT,NONME,9.03
4827,2022,CN,CN,FINAN,MEATC,9.03
13772,2022,CN,CN,VEGE1,RADIO,9.02
7281,2022,CN,CN,LEADZ,NFERT,9.02
6562,2022,CN,CN,INLAN,COKEO,9.02
3790,2022,CN,CN,ELEC3,PLANT,9.01
2893,2022,CN,CN,DAIRY,MEATA,9.00
4529,2022,CN,CN,ELECT,KERO1,8.97
6365,2022,CN,CN,HOTEL,PULP5,8.96
11489,2022,CN,CN,REALE,MEAT1,8.95
9341,2022,CN,CN,OFFIC,PFERT,8.93
13014,2022,CN,CN,SUGAR,TOBAC,8.93
4558,2022,CN,CN,ELECT,PARAF,8.93
13864,2022,CN,CN,VEGET,PATEN,8.92
741,2022,CN,CN,BASIC,LEAD1,8.91
7219,2022,CN,CN,LEAD1,MACHI,8.90
11790,2022,CN,CN,RESEA,BEVER,8.89
651,2022,CN,CN,AVIAT,NATUR,8.88
6495,2022,CN,CN,HYDRO,PRECI,8.88
6886,2022,CN,CN,KERO1,OFFIC,8.87
4991,2022,CN,CN,FISH5,RUBBE,8.87
7045,2022,CN,CN,KEROS,SALEM,8.87
10724,2022,CN,CN,PRINT,LEAD1,8.85
1154,2022,CN,CN,BIOGA,RETA1,8.84
3256,2022,CN,CN,EDUCA,PREC1,8.84
1933,2022,CN,CN,CHEMI,RETA1,8.84
11003,2022,CN,CN,PUBLI,OXYGE,8.83
6187,2022,CN,CN,HEAVY,MEDIC,8.82
10870,2022,CN,CN,PROCE,LIQUE,8.82
9883,2022,CN,CN,PATEN,PAPER,8.79
1297,2022,CN,CN,BITUM,SECO9,8.77
1583,2022,CN,CN,CEMEN,ALUM1,8.77
4672,2022,CN,CN,FABRI,KERO1,8.77
11578,2022,CN,CN,RECRE,COKIN,8.77
7348,2022,CN,CN,LEATH,FORES,8.76
3794,2022,CN,CN,ELEC3,PREC1,8.76
215,2022,CN,CN,AIRTR,LEATH,8.76
7784,2022,CN,CN,MEAT4,FOUND,8.76
5084,2022,CN,CN,FISHF,PRINT,8.76
1682,2022,CN,CN,CERAM,COPP1,8.76
13965,2022,CN,CN,WEARI,DISTR,8.75
7941,2022,CN,CN,MEDIC,AUXIL,8.75
13741,2022,CN,CN,VEGE1,KEROS,8.74
4702,2022,CN,CN,FABRI,PARAF,8.74
12332,2022,CN,CN,SALEM,ELECT,8.72
7665,2022,CN,CN,MACHI,PIGS9,8.72
7652,2022,CN,CN,MACHI,NFERT,8.72
2082,2022,CN,CN,COKE1,OFFIC,8.71
3082,2022,CN,CN,DISTR,ELECT,8.71
4560,2022,CN,CN,ELECT,PETRO,8.71
4350,2022,CN,CN,ELEC8,LEAD1,8.65
2721,2022,CN,CN,CROPS,ALUM1,8.65
2596,2022,CN,CN,COPP1,BIOGA,8.63
8388,2022,CN,CN,MOTOR,COKEO,8.63
1321,2022,CN,CN,BLAST,CERAM,8.63
3513,2022,CN,CN,ELEC1,NATU1,8.62
10812,2022,CN,CN,PRIVA,PATEN,8.60
3897,2022,CN,CN,ELEC4,MEATA,8.59
591,2022,CN,CN,AUXIL,STEAM,8.59
13871,2022,CN,CN,VEGET,PREC1,8.59
481,2022,CN,CN,AUXIL,BITU1,8.58
8398,2022,CN,CN,MOTOR,DIST1,8.57
11610,2022,CN,CN,RECRE,HEAVY,8.57
1697,2022,CN,CN,CERAM,GLASS,8.56
6505,2022,CN,CN,HYDRO,REFI1,8.56
11917,2022,CN,CN,RESEA,WOODW,8.55
4714,2022,CN,CN,FABRI,PROCE,8.54
1292,2022,CN,CN,BITUM,RETA1,8.54
4704,2022,CN,CN,FABRI,PETRO,8.52
8956,2022,CN,CN,NONF1,PAPER,8.51
11137,2022,CN,CN,RADIO,CERAM,8.51
11152,2022,CN,CN,RADIO,ELEC1,8.51
9742,2022,CN,CN,PAPER,PADDY,8.51
3492,2022,CN,CN,ELEC1,INLAN,8.50
11810,2022,CN,CN,RESEA,CROPS,8.49
7760,2022,CN,CN,MEAT4,BIOGA,8.47
7140,2022,CN,CN,LANDT,PFERT,8.46
1099,2022,CN,CN,BIOGA,HEALT,8.45
6136,2022,CN,CN,HEAVY,BEVER,8.45
8909,2022,CN,CN,NONF1,COKIN,8.42
3724,2022,CN,CN,ELEC3,CEREA,8.42
8468,2022,CN,CN,MOTOR,PRIVA,8.41
3654,2022,CN,CN,ELEC2,OILSE,8.41
7749,2022,CN,CN,MEAT1,SEACO,8.41
14354,2022,CN,CN,WOODW,BIOGA,8.41
7564,2022,CN,CN,LUBRI,INLAN,8.40
709,2022,CN,CN,BASIC,COMPU,8.39
13338,2022,CN,CN,TOBAC,FABRI,8.36
7289,2022,CN,CN,LEADZ,RESEA,8.35
14435,2022,CN,CN,WOODW,PREC1,8.32
10813,2022,CN,CN,PRIVA,PRECI,8.31
7280,2022,CN,CN,LEADZ,MOTO1,8.29
6395,2022,CN,CN,HOTEL,VEGE1,8.29
308,2022,CN,CN,ALUM1,FINAN,8.29
9211,2022,CN,CN,NONSP,NFERT,8.29
4189,2022,CN,CN,ELEC6,RESEA,8.27
9536,2022,CN,CN,PADDY,BASIC,8.27
12485,2022,CN,CN,SEACO,ELEC1,8.24
9065,2022,CN,CN,NONME,DISTR,8.24
3973,2022,CN,CN,ELEC5,BITU1,8.24
10010,2022,CN,CN,PFERT,FISH5,8.23
3087,2022,CN,CN,DISTR,FORES,8.23
853,2022,CN,CN,BEVER,HEAVY,8.22
7307,2022,CN,CN,LEATH,BIOGA,8.22
10040,2022,CN,CN,PFERT,OFFIC,8.21
13390,2022,CN,CN,TOBAC,REALE,8.20
11470,2022,CN,CN,REALE,FORES,8.19
5321,2022,CN,CN,FORES,HEAVY,8.18
11400,2022,CN,CN,RAWMI,RECRE,8.16
10597,2022,CN,CN,PREC1,RESEA,8.15
1392,2022,CN,CN,BRICK,MEMBE,8.14
6190,2022,CN,CN,HEAVY,MOTOR,8.13
10359,2022,CN,CN,POSTT,DIST1,8.12
10951,2022,CN,CN,PUBLI,CROPS,8.12
1322,2022,CN,CN,BLAST,CHEM1,8.11
9686,2022,CN,CN,PAPER,ELEC2,8.11
2855,2022,CN,CN,DAIRY,AUXIL,8.10
2572,2022,CN,CN,CONST,TEXTI,8.09
1029,2022,CN,CN,BIODI,SALEM,8.09
8605,2022,CN,CN,NATU1,NAPHT,8.09
8434,2022,CN,CN,MOTOR,MEAT1,8.09
3972,2022,CN,CN,ELEC5,BIOGA,8.08
5224,2022,CN,CN,FOOD5,INLAN,8.07
2168,2022,CN,CN,COKEO,LEATH,8.07
9048,2022,CN,CN,NONME,CATTL,8.07
12634,2022,CN,CN,SECO9,MOTO1,8.06
13437,2022,CN,CN,TRAN1,DAIRY,8.05
11712,2022,CN,CN,REFIN,COALT,8.04
8494,2022,CN,CN,MOTOR,TRAN2,8.03
6877,2022,CN,CN,KERO1,MEMBE,8.03
704,2022,CN,CN,BASIC,COALT,8.02
1953,2022,CN,CN,COALT,CEMEN,8.01
2775,2022,CN,CN,CROPS,POSTT,8.01
14060,2022,CN,CN,WEARI,SECO9,7.99
489,2022,CN,CN,AUXIL,CEREA,7.99
10392,2022,CN,CN,POSTT,KERO1,7.99
9439,2022,CN,CN,OILSE,HEAVY,7.98
13744,2022,CN,CN,VEGE1,LIQUE,7.98
8010,2022,CN,CN,MEDIC,MOTOR,7.97
10423,2022,CN,CN,POSTT,PARAF,7.96
8928,2022,CN,CN,NONF1,FABRI,7.95
2942,2022,CN,CN,DIST1,BRICK,7.94
10201,2022,CN,CN,PLANT,NONME,7.93
13245,2022,CN,CN,TEXTI,NONSP,7.93
993,2022,CN,CN,BIODI,NATUR,7.93
7934,2022,CN,CN,MEATP,TRAN2,7.93
6814,2022,CN,CN,IRONO,NONME,7.92
8688,2022,CN,CN,NATUR,INSUR,7.92
13355,2022,CN,CN,TOBAC,LEAD1,7.92
2219,2022,CN,CN,COKEO,WEARI,7.92
8224,2022,CN,CN,MOTO1,BITU1,7.90
811,2022,CN,CN,BEVER,BIOGA,7.90
9820,2022,CN,CN,PARAF,LUBRI,7.88
6730,2022,CN,CN,INSUR,NFERT,7.88
9812,2022,CN,CN,PARAF,ELEC8,7.88
12370,2022,CN,CN,SALEM,PADDY,7.87
13795,2022,CN,CN,VEGET,ANIMA,7.87
3619,2022,CN,CN,ELEC2,FOUND,7.86
5733,2022,CN,CN,GASDI,NAPHT,7.85
12505,2022,CN,CN,SEACO,KERO1,7.85
10977,2022,CN,CN,PUBLI,INLAN,7.82
12530,2022,CN,CN,SEACO,PARAF,7.82
8661,2022,CN,CN,NATUR,COMPU,7.80
4308,2022,CN,CN,ELEC8,BRICK,7.79
5480,2022,CN,CN,FOUND,PRINT,7.79
4628,2022,CN,CN,FABRI,COKE1,7.77
10268,2022,CN,CN,PLAST,CERAM,7.77
11665,2022,CN,CN,RECRE,RETAI,7.76
10425,2022,CN,CN,POSTT,PETRO,7.75
5669,2022,CN,CN,GASDI,BIOGA,7.75
4370,2022,CN,CN,ELEC8,NONSP,7.74
2514,2022,CN,CN,CONST,MEATA,7.74
1695,2022,CN,CN,CERAM,FOUND,7.72
9153,2022,CN,CN,NONME,WHEAT,7.71
10968,2022,CN,CN,PUBLI,FORES,7.71
5690,2022,CN,CN,GASDI,DAIRY,7.70
7135,2022,CN,CN,LANDT,NONME,7.69
138,2022,CN,CN,93197,STEAM,7.69
13407,2022,CN,CN,TOBAC,TRANS,7.69
7816,2022,CN,CN,MEAT4,TEXTI,7.69
1088,2022,CN,CN,BIOGA,FABRI,7.69
3895,2022,CN,CN,ELEC4,MEAT1,7.68
2331,2022,CN,CN,COMPU,DISTR,7.67
1627,2022,CN,CN,CEMEN,MACHI,7.66
7879,2022,CN,CN,MEATC,PUBLI,7.66
8399,2022,CN,CN,MOTOR,DISTR,7.65
13379,2022,CN,CN,TOBAC,PLAST,7.65
11689,2022,CN,CN,REFI1,KERO1,7.65
3782,2022,CN,CN,ELEC3,OILSE,7.64
2437,2022,CN,CN,COMPU,WOODW,7.62
5237,2022,CN,CN,FOOD5,NFERT,7.62
11696,2022,CN,CN,REFI1,PARAF,7.62
12531,2022,CN,CN,SEACO,PETRO,7.62
12108,2022,CN,CN,RETAI,MEMBE,7.61
2617,2022,CN,CN,COPP1,FINAN,7.59
10512,2022,CN,CN,POULT,MEMBE,7.58
1979,2022,CN,CN,COALT,LUBRI,7.58
9475,2022,CN,CN,OILSE,POULT,7.57
8728,2022,CN,CN,NATUR,RADIO,7.57
9078,2022,CN,CN,NONME,FINAN,7.57
13322,2022,CN,CN,TOBAC,COMPU,7.56
11438,2022,CN,CN,REALE,COKE1,7.55
1943,2022,CN,CN,COALT,ALUM1,7.55
4079,2022,CN,CN,ELEC5,TOBAC,7.55
10535,2022,CN,CN,PREC1,BASIC,7.54
9295,2022,CN,CN,OFFIC,FORES,7.53
12400,2022,CN,CN,SALEM,TOBAC,7.51
7756,2022,CN,CN,MEAT4,ALUM1,7.50
10432,2022,CN,CN,POSTT,POULT,7.50
10943,2022,CN,CN,PUBLI,COALT,7.50
4158,2022,CN,CN,ELEC6,NATUR,7.48
2216,2022,CN,CN,COKEO,TRANS,7.48
4566,2022,CN,CN,ELECT,POULT,7.48
12980,2022,CN,CN,SUGAR,NONSP,7.47
564,2022,CN,CN,AUXIL,PIGS9,7.47
9423,2022,CN,CN,OILSE,ELEC2,7.47
8115,2022,CN,CN,MEMBE,FORES,7.45
1026,2022,CN,CN,BIODI,RETA1,7.44
11280,2022,CN,CN,RAILW,FOUND,7.44
2492,2022,CN,CN,CONST,FORES,7.43
11697,2022,CN,CN,REFI1,PETRO,7.43
7528,2022,CN,CN,LIQUE,POULT,7.42
3104,2022,CN,CN,DISTR,NATU1,7.41
12610,2022,CN,CN,SECO9,FOOD5,7.41
11969,2022,CN,CN,RETA1,HEAVY,7.41
520,2022,CN,CN,AUXIL,FORES,7.40
1835,2022,CN,CN,CHEM1,GASWO,7.39
11269,2022,CN,CN,RAILW,ELEC2,7.39
10142,2022,CN,CN,PIGS9,TRAN2,7.39
2183,2022,CN,CN,COKEO,NFERT,7.37
9802,2022,CN,CN,PARAF,COKEO,7.36
2494,2022,CN,CN,CONST,FURNI,7.36
10804,2022,CN,CN,PRIVA,COPPE,7.35
3546,2022,CN,CN,ELEC1,REFIN,7.35
7689,2022,CN,CN,MACHI,SECO9,7.34
2179,2022,CN,CN,COKEO,MOTOR,7.34
13573,2022,CN,CN,TRAN2,TEXTI,7.33
10664,2022,CN,CN,PRINT,BIODI,7.33
4746,2022,CN,CN,FABRI,WHEAT,7.33
4295,2022,CN,CN,ELEC8,AIRTR,7.32
57,2022,CN,CN,93197,FOUND,7.32
1562,2022,CN,CN,BUSIN,WHITE,7.32
4731,2022,CN,CN,FABRI,SECO9,7.31
4081,2022,CN,CN,ELEC5,TRAN2,7.30
9572,2022,CN,CN,PADDY,MACHI,7.28
1312,2022,CN,CN,BITUM,WOOLS,7.28
11163,2022,CN,CN,RADIO,FISH5,7.27
12594,2022,CN,CN,SECO9,CRUDE,7.27
12295,2022,CN,CN,RUBBE,WHEAT,7.26
14301,2022,CN,CN,WHOLE,REFIN,7.26
5350,2022,CN,CN,FORES,PIGS9,7.26
7044,2022,CN,CN,KEROS,RUBBE,7.26
13404,2022,CN,CN,TOBAC,TEXTI,7.24
13182,2022,CN,CN,TEXTI,COKIN,7.24
7200,2022,CN,CN,LEAD1,ELEC2,7.24
7989,2022,CN,CN,MEDIC,GLASS,7.21
5036,2022,CN,CN,FISHF,ELECT,7.20
3838,2022,CN,CN,ELEC4,AUXIL,7.20
8328,2022,CN,CN,MOTO1,PULP5,7.19
12503,2022,CN,CN,SEACO,INLAN,7.18
1310,2022,CN,CN,BITUM,WHOLE,7.18
7722,2022,CN,CN,MEAT1,ELEC5,7.18
13838,2022,CN,CN,VEGET,INSUR,7.17
10358,2022,CN,CN,POSTT,DAIRY,7.17
6169,2022,CN,CN,HEAVY,GASDI,7.17
12623,2022,CN,CN,SECO9,LEATH,7.17
5509,2022,CN,CN,FOUND,WEARI,7.16
3586,2022,CN,CN,ELEC2,BITU1,7.16
2619,2022,CN,CN,COPP1,FISHF,7.15
1305,2022,CN,CN,BITUM,TRANS,7.15
4391,2022,CN,CN,ELEC8,PULP5,7.14
13359,2022,CN,CN,TOBAC,MACHI,7.13
3748,2022,CN,CN,ELEC3,FOUND,7.13
1338,2022,CN,CN,BLAST,MACHI,7.11
9053,2022,CN,CN,NONME,COALT,7.10
6599,2022,CN,CN,INLAN,MEMBE,7.10
4173,2022,CN,CN,ELEC6,PLAST,7.10
1430,2022,CN,CN,BUSIN,COKE1,7.09
9906,2022,CN,CN,PATEN,WEARI,7.08
281,2022,CN,CN,ALUM1,BIODI,7.08
1178,2022,CN,CN,BITU1,CONST,7.07
10132,2022,CN,CN,PIGS9,RECRE,7.04
7274,2022,CN,CN,LEADZ,FURNI,7.04
757,2022,CN,CN,BASIC,NFERT,7.03
1728,2022,CN,CN,CERAM,SALEM,7.03
6669,2022,CN,CN,INSUR,COKE1,7.03
7987,2022,CN,CN,MEDIC,GASDI,7.03
1590,2022,CN,CN,CEMEN,BITUM,7.03
10882,2022,CN,CN,PROCE,NONF1,7.02
729,2022,CN,CN,BASIC,FORES,7.01
5610,2022,CN,CN,FURNI,PATEN,7.01
427,2022,CN,CN,ANIMA,FURNI,7.01
6349,2022,CN,CN,HOTEL,PATEN,7.01
3585,2022,CN,CN,ELEC2,BIOGA,7.00
13841,2022,CN,CN,VEGET,LEAD1,6.99
153,2022,CN,CN,93197,WHEAT,6.98
4086,2022,CN,CN,ELEC5,WHEAT,6.97
100,2022,CN,CN,93197,PADDY,6.96
8379,2022,CN,CN,MOTOR,BRICK,6.96
10457,2022,CN,CN,POSTT,SUGAR,6.94
7641,2022,CN,CN,MACHI,MEAT1,6.94
9269,2022,CN,CN,OFFIC,COPP1,6.93
12997,2022,CN,CN,SUGAR,RAILW,6.93
7311,2022,CN,CN,LEATH,BRICK,6.92
4134,2022,CN,CN,ELEC6,HEALT,6.92
8916,2022,CN,CN,NONF1,DISTR,6.91
11558,2022,CN,CN,RECRE,ALUM1,6.91
7120,2022,CN,CN,LANDT,LUBRI,6.88
4615,2022,CN,CN,FABRI,BIOG1,6.88
3091,2022,CN,CN,DISTR,GLASS,6.86
305,2022,CN,CN,ALUM1,ELEC8,6.85
2940,2022,CN,CN,DIST1,BITU1,6.84
12285,2022,CN,CN,RUBBE,SUGAR,6.84
6836,2022,CN,CN,KERO1,BITUM,6.83
9110,2022,CN,CN,NONME,NONF1,6.82
8073,2022,CN,CN,MEMBE,BIOGA,6.82
10816,2022,CN,CN,PROCE,ALUM1,6.81
8514,2022,CN,CN,NAPHT,CERAM,6.80
8706,2022,CN,CN,NATUR,NATU1,6.80
5806,2022,CN,CN,GASWO,CERAM,6.80
5927,2022,CN,CN,GLASS,MEAT1,6.80
6080,2022,CN,CN,HEALT,PFERT,6.80
14271,2022,CN,CN,WHOLE,NATU1,6.80
7016,2022,CN,CN,KEROS,PAPER,6.80
13399,2022,CN,CN,TOBAC,SEACO,6.77
7381,2022,CN,CN,LEATH,NONSP,6.77
586,2022,CN,CN,AUXIL,RETAI,6.75
672,2022,CN,CN,AVIAT,RESEA,6.73
1089,2022,CN,CN,BIOGA,FINAN,6.73
8810,2022,CN,CN,NFERT,MEMBE,6.73
2449,2022,CN,CN,CONST,BITU1,6.73
11870,2022,CN,CN,RESEA,OILSE,6.71
6324,2022,CN,CN,HOTEL,MEATA,6.69
2993,2022,CN,CN,DIST1,MEAT1,6.68
11425,2022,CN,CN,REALE,BIOG1,6.68
9499,2022,CN,CN,OILSE,TOBAC,6.68
558,2022,CN,CN,AUXIL,PADDY,6.68
7993,2022,CN,CN,MEDIC,INLAN,6.68
12613,2022,CN,CN,SECO9,FURNI,6.66
12681,2022,CN,CN,SECO9,VEGET,6.65
14195,2022,CN,CN,WHITE,TEXTI,6.65
1329,2022,CN,CN,BLAST,ELECT,6.65
5009,2022,CN,CN,FISHF,AUXIL,6.65
14019,2022,CN,CN,WEARI,NONME,6.64
13638,2022,CN,CN,TRANS,MEMBE,6.64
1670,2022,CN,CN,CERAM,BEVER,6.63
4361,2022,CN,CN,ELEC8,MEMBE,6.63
11481,2022,CN,CN,REALE,KERO1,6.63
12966,2022,CN,CN,SUGAR,MACHI,6.63
7790,2022,CN,CN,MEAT4,LEAD1,6.61
11940,2022,CN,CN,RETA1,COKEO,6.61
12774,2022,CN,CN,STEAM,PREC1,6.60
9889,2022,CN,CN,PATEN,PRINT,6.60
11509,2022,CN,CN,REALE,PARAF,6.60
10923,2022,CN,CN,PROCE,WOODW,6.60
5598,2022,CN,CN,FURNI,NFERT,6.58
11002,2022,CN,CN,PUBLI,OILSE,6.58
6579,2022,CN,CN,INLAN,FOUND,6.58
3842,2022,CN,CN,ELEC4,BIODI,6.58
2199,2022,CN,CN,COKEO,PREC1,6.58
2530,2022,CN,CN,CONST,OILSE,6.58
1038,2022,CN,CN,BIODI,TRAN2,6.57
5906,2022,CN,CN,GLASS,ELEC2,6.57
8964,2022,CN,CN,NONF1,PUBLI,6.56
9725,2022,CN,CN,PAPER,MEATA,6.56
4625,2022,CN,CN,FABRI,CEREA,6.56
1719,2022,CN,CN,CERAM,PREC1,6.55
5212,2022,CN,CN,FOOD5,ELEC8,6.55
2895,2022,CN,CN,DAIRY,MEATP,6.54
13811,2022,CN,CN,VEGET,COALT,6.54
3695,2022,CN,CN,ELEC2,TOBAC,6.52
12598,2022,CN,CN,SECO9,EDUCA,6.52
