trade_id,year,region1,region2,industry1,industry2,amount
4174,2022,DE,DE,DISTR,WOOD1,20.92
15943,2022,DE,DE,RESEA,BUSIN,20.91
1571,2022,DE,DE,BKBPE,FURNI,20.91
6431,2022,DE,DE,FOOD1,DAIRY,20.90
14204,2022,DE,DE,POULT,SEACO,20.90
9122,2022,DE,DE,INTER,MEMBE,20.90
6755,2022,DE,DE,FOOD3,EDUCA,20.87
9185,2022,DE,DE,INTER,TRANS,20.86
11053,2022,DE,DE,MEMBE,FOUND,20.86
13224,2022,DE,DE,PAPER,MEATC,20.85
17435,2022,DE,DE,STONE,DIST1,20.83
125,2022,DE,DE,93197,REALE,20.82
7319,2022,DE,DE,FOODW,WEARI,20.82
4039,2022,DE,DE,DISTR,CATTL,20.78
15245,2022,DE,DE,RAILW,TEXTI,20.76
5849,2022,DE,DE,ELECT,REALE,20.73
18677,2022,DE,DE,TRAN2,RETAI,20.72
6693,2022,DE,DE,FOOD2,SALEM,20.72
17185,2022,DE,DE,SEWAG,LEATH,20.71
3860,2022,DE,DE,DAIRY,WHOLE,20.70
14149,2022,DE,DE,POULT,HEALT,20.68
6588,2022,DE,DE,FOOD2,COPP1,20.65
13822,2022,DE,DE,PLAST,CHEMI,20.64
5958,2022,DE,DE,FABRI,KEROS,20.62
17862,2022,DE,DE,SUPPO,MEDIC,20.60
2428,2022,DE,DE,CEREA,PLAST,20.59
4847,2022,DE,DE,ELEC3,COMPU,20.58
13711,2022,DE,DE,PLAS2,INTER,20.57
19767,2022,DE,DE,WOOD1,POSTT,20.55
14598,2022,DE,DE,PRIVA,PROCE,20.54
19806,2022,DE,DE,WOOD1,VEGET,20.54
9405,2022,DE,DE,LANDT,ELEC8,20.50
8288,2022,DE,DE,HEAVY,COKEO,20.49
15122,2022,DE,DE,RAILW,BRICK,20.46
7304,2022,DE,DE,FOODW,STONE,20.45
17584,2022,DE,DE,SUGA1,FISH5,20.45
10860,2022,DE,DE,MEDIC,CEMEN,20.43
6062,2022,DE,DE,FINAN,BKBPE,20.43
5478,2022,DE,DE,ELEC7,FURNI,20.42
18701,2022,DE,DE,TRAN2,WHOLE,20.42
5030,2022,DE,DE,ELEC4,HEALT,20.41
3869,2022,DE,DE,DIST1,AUXIL,20.39
12672,2022,DE,DE,PAPE1,TRANS,20.38
6840,2022,DE,DE,FOOD3,PULP5,20.38
18642,2022,DE,DE,TRAN2,MOTO1,20.33
15900,2022,DE,DE,RENTI,RETAI,20.32
7900,2022,DE,DE,GASDI,WOOD1,20.31
5719,2022,DE,DE,ELEC8,VEGET,20.27
8079,2022,DE,DE,GLASS,RETA1,20.27
11458,2022,DE,DE,MOTOR,TRAN1,20.23
4938,2022,DE,DE,ELEC3,RAWMI,20.23
146,2022,DE,DE,93197,TEXTI,20.18
17004,2022,DE,DE,SECO9,CEMEN,20.16
8273,2022,DE,DE,HEAVY,BEVER,20.15
15138,2022,DE,DE,RAILW,DAIRY,20.15
4090,2022,DE,DE,DISTR,KEROS,20.14
7097,2022,DE,DE,FOOD5,LEATH,20.10
9936,2022,DE,DE,LIQUE,BASIC,20.09
5134,2022,DE,DE,ELEC5,BIODI,20.03
10117,2022,DE,DE,LIQUI,ELEC2,20.02
4570,2022,DE,DE,ELEC1,HEAVY,20.00
5184,2022,DE,DE,ELEC5,HEAVY,20.00
12288,2022,DE,DE,OILHA,LEATH,19.99
18093,2022,DE,DE,TEXT1,WHOLE,19.99
6673,2022,DE,DE,FOOD2,POSTT,19.98
5225,2022,DE,DE,ELEC5,PAPER,19.98
10934,2022,DE,DE,MEDIC,OFFIC,19.96
10414,2022,DE,DE,MACHI,NONF1,19.94
17886,2022,DE,DE,SUPPO,PIGS9,19.93
7293,2022,DE,DE,FOODW,RENTI,19.93
6012,2022,DE,DE,FABRI,RECRE,19.89
15300,2022,DE,DE,RAWMI,MOTO1,19.89
6778,2022,DE,DE,FOOD3,FOUND,19.88
10281,2022,DE,DE,LUBRI,OILSE,19.87
3010,2022,DE,DE,COLLE,NONME,19.87
6478,2022,DE,DE,FOOD1,MACHI,19.86
18499,2022,DE,DE,TRAN1,MEMBE,19.85
17108,2022,DE,DE,SECO9,WOOD2,19.85
2062,2022,DE,DE,CEMEN,COLLE,19.83
14719,2022,DE,DE,PUBLI,ELEC4,19.80
6556,2022,DE,DE,FOOD1,WOOD1,19.78
5032,2022,DE,DE,ELEC4,HOTEL,19.78
20034,2022,DE,DE,WOODW,LANDT,19.77
10045,2022,DE,DE,LIQUE,PUBLI,19.76
13605,2022,DE,DE,PLAS1,RAILW,19.75
15971,2022,DE,DE,RESEA,FOOD1,19.74
15247,2022,DE,DE,RAILW,TRAN2,19.74
701,2022,DE,DE,AUXIL,COMPU,19.73
4830,2022,DE,DE,ELEC3,BEVER,19.70
3865,2022,DE,DE,DIST1,ADDIT,19.70
17054,2022,DE,DE,SECO9,MOTO1,19.67
9359,2022,DE,DE,LANDT,93197,19.64
8940,2022,DE,DE,INSUR,INLAN,19.62
4822,2022,DE,DE,ELEC3,93197,19.59
10805,2022,DE,DE,MEATP,MEATP,19.59
6747,2022,DE,DE,FOOD3,COMPU,19.58
4310,2022,DE,DE,EDUCA,SALEM,19.58
7822,2022,DE,DE,GASDI,LIQUE,19.57
4520,2022,DE,DE,ELEC1,BIODI,19.56
4267,2022,DE,DE,EDUCA,MOTOR,19.56
264,2022,DE,DE,ADDIT,RECRE,19.56
7186,2022,DE,DE,FOODW,CHEM1,19.56
20098,2022,DE,DE,WOODW,SEWAG,19.56
10427,2022,DE,DE,MACHI,PAPER,19.55
9158,2022,DE,DE,INTER,RAILW,19.55
6771,2022,DE,DE,FOOD3,FOOD1,19.53
4611,2022,DE,DE,ELEC1,PAPER,19.52
7795,2022,DE,DE,GASDI,FISHF,19.51
16894,2022,DE,DE,SEACO,FOOD5,19.49
9991,2022,DE,DE,LIQUE,HEAVY,19.47
11147,2022,DE,DE,MEMBE,VEGET,19.46
15345,2022,DE,DE,REALE,CEREA,19.46
5147,2022,DE,DE,ELEC5,CHEMI,19.45
11737,2022,DE,DE,NONF1,OFFIC,19.45
7771,2022,DE,DE,GASDI,CHEM1,19.45
6665,2022,DE,DE,FOOD2,PAPER,19.45
5783,2022,DE,DE,ELECT,FORES,19.45
8893,2022,DE,DE,INSUR,CEREA,19.43
15067,2022,DE,DE,RADIO,PRINT,19.43
1271,2022,DE,DE,BIODI,TRANS,19.42
19169,2022,DE,DE,WASTE,REALE,19.41
1153,2022,DE,DE,BIODI,COMPU,19.40
19178,2022,DE,DE,WASTE,SALEM,19.40
6235,2022,DE,DE,FISH5,DAIRY,19.38
2991,2022,DE,DE,COLLE,LIGNI,19.37
3135,2022,DE,DE,COMPU,FURNI,19.37
11444,2022,DE,DE,MOTOR,SALEM,19.36
4112,2022,DE,DE,DISTR,NONF1,19.36
16081,2022,DE,DE,RETA1,CEMEN,19.34
6279,2022,DE,DE,FISH5,PIGS9,19.34
17853,2022,DE,DE,SUPPO,LIQUE,19.34
17953,2022,DE,DE,TEXT1,BUSIN,19.33
14845,2022,DE,DE,PULP5,BEVER,19.30
6042,2022,DE,DE,FABRI,WHEAT,19.29
2222,2022,DE,DE,CERAM,DIST1,19.29
6865,2022,DE,DE,FOOD3,TEXTI,19.29
320,2022,DE,DE,AIRTR,CHEMI,19.29
3030,2022,DE,DE,COLLE,POULT,19.29
16102,2022,DE,DE,RETA1,ELEC4,19.28
20063,2022,DE,DE,WOODW,PAPE1,19.27
10449,2022,DE,DE,MACHI,RENTI,19.27
13569,2022,DE,DE,PLAS1,MEMBE,19.25
18475,2022,DE,DE,TRAN1,HEAVY,19.24
11434,2022,DE,DE,MOTOR,RAWMI,19.20
8695,2022,DE,DE,INERT,PULP5,19.20
18634,2022,DE,DE,TRAN2,LIQUE,19.19
13282,2022,DE,DE,PAPER,SUPPO,19.19
14143,2022,DE,DE,POULT,FOOD5,19.17
5926,2022,DE,DE,FABRI,ELEC3,19.17
13141,2022,DE,DE,PAPER,93197,19.17
7723,2022,DE,DE,FURNI,SALEM,19.16
19170,2022,DE,DE,WASTE,RECRE,19.16
6265,2022,DE,DE,FISH5,MEATP,19.12
7430,2022,DE,DE,FORES,TEXTI,19.12
11057,2022,DE,DE,MEMBE,GLASS,19.12
16932,2022,DE,DE,SEACO,OFFIC,19.11
5515,2022,DE,DE,ELEC7,OFFIC,19.11
8917,2022,DE,DE,INSUR,ELEC7,19.10
13597,2022,DE,DE,PLAS1,POULT,19.09
3249,2022,DE,DE,CONST,BIOGA,19.07
8628,2022,DE,DE,INERT,FOOD3,19.04
5442,2022,DE,DE,ELEC7,CEMEN,19.02
11915,2022,DE,DE,NONME,CHEM1,19.02
13887,2022,DE,DE,PLAST,NONME,19.01
971,2022,DE,DE,BASIC,TEXTI,19.00
3037,2022,DE,DE,COLLE,RAILW,18.99
10899,2022,DE,DE,MEDIC,GASDI,18.97
5972,2022,DE,DE,FABRI,MEATP,18.97
6817,2022,DE,DE,FOOD3,OFFIC,18.96
1595,2022,DE,DE,BKBPE,NATUR,18.96
1714,2022,DE,DE,BRICK,DISTR,18.95
578,2022,DE,DE,ALUM1,RESEA,18.95
13117,2022,DE,DE,PAPE4,SEWAG,18.95
16344,2022,DE,DE,RETAI,SALEM,18.95
9370,2022,DE,DE,LANDT,BIOG1,18.94
8423,2022,DE,DE,HOTEL,BASIC,18.94
12637,2022,DE,DE,PAPE1,POULT,18.94
16350,2022,DE,DE,RETAI,STONE,18.93
9130,2022,DE,DE,INTER,NONME,18.93
8937,2022,DE,DE,INSUR,HEAVY,18.93
20072,2022,DE,DE,WOODW,PLAS1,18.90
15935,2022,DE,DE,RESEA,BEVER,18.89
2918,2022,DE,DE,COLLE,ALUM1,18.89
7182,2022,DE,DE,FOODW,CEMEN,18.88
19721,2022,DE,DE,WOOD1,INSUR,18.87
10008,2022,DE,DE,LIQUE,MACHI,18.86
13081,2022,DE,DE,PAPE4,PAPE1,18.81
14693,2022,DE,DE,PUBLI,BRICK,18.81
13090,2022,DE,DE,PAPE4,PLAS1,18.78
19570,2022,DE,DE,WHOLE,LIQUI,18.78
6532,2022,DE,DE,FOOD1,SANDC,18.78
15112,2022,DE,DE,RAILW,AUXIL,18.76
8317,2022,DE,DE,HEAVY,FOUND,18.74
20061,2022,DE,DE,WOODW,OILHA,18.74
3919,2022,DE,DE,DIST1,FOODW,18.73
11925,2022,DE,DE,NONME,DAIRY,18.72
15220,2022,DE,DE,RAILW,PULP5,18.72
7774,2022,DE,DE,GASDI,COLLE,18.72
8449,2022,DE,DE,HOTEL,DIST1,18.70
10122,2022,DE,DE,LIQUI,ELEC7,18.70
12145,2022,DE,DE,OFFIC,NONF1,18.67
16647,2022,DE,DE,SALEM,POULT,18.65
12609,2022,DE,DE,PAPE1,MEMBE,18.64
3213,2022,DE,DE,COMPU,SECO9,18.63
13155,2022,DE,DE,PAPER,BRICK,18.61
4025,2022,DE,DE,DISTR,AIRTR,18.58
6627,2022,DE,DE,FOOD2,INSUR,18.57
7998,2022,DE,DE,GLASS,ELECT,18.56
2075,2022,DE,DE,CEMEN,ELEC2,18.55
2459,2022,DE,DE,CEREA,VEGE1,18.55
2734,2022,DE,DE,CHEMI,STONE,18.54
16984,2022,DE,DE,SEACO,WEARI,18.54
14481,2022,DE,DE,PRINT,STONE,18.53
1326,2022,DE,DE,BIOG1,HEALT,18.52
16976,2022,DE,DE,SEACO,TEXTI,18.52
9907,2022,DE,DE,LIGNI,PLAST,18.51
60,2022,DE,DE,93197,GASDI,18.51
10396,2022,DE,DE,MACHI,LEATH,18.47
12146,2022,DE,DE,OFFIC,NONME,18.47
13827,2022,DE,DE,PLAST,COPP1,18.45
6190,2022,DE,DE,FINAN,SUGAR,18.44
917,2022,DE,DE,BASIC,NATUR,18.42
11190,2022,DE,DE,MOTO1,DISTR,18.40
17364,2022,DE,DE,STEAM,POSTT,18.40
9317,2022,DE,DE,KEROS,CHEM1,18.40
7223,2022,DE,DE,FOODW,FURNI,18.40
12645,2022,DE,DE,PAPE1,RAILW,18.38
2512,2022,DE,DE,CHEM1,FOOD2,18.36
19630,2022,DE,DE,WHOLE,STEAM,18.36
17048,2022,DE,DE,SECO9,MACHI,18.33
6712,2022,DE,DE,FOOD2,VEGET,18.30
14865,2022,DE,DE,PULP5,CRUDE,18.27
6880,2022,DE,DE,FOOD3,WOODW,18.27
10436,2022,DE,DE,MACHI,POULT,18.27
1932,2022,DE,DE,BUSIN,PAPE3,18.26
5120,2022,DE,DE,ELEC4,WHOLE,18.26
16881,2022,DE,DE,SEACO,ELEC2,18.25
6849,2022,DE,DE,FOOD3,RESEA,18.25
187,2022,DE,DE,ADDIT,CROPS,18.23
13079,2022,DE,DE,PAPE4,OILHA,18.22
7621,2022,DE,DE,FURNI,COMPU,18.21
4253,2022,DE,DE,EDUCA,LEATH,18.21
14936,2022,DE,DE,PULP5,RECRE,18.19
3054,2022,DE,DE,COLLE,STONE,18.19
15083,2022,DE,DE,RADIO,SANDC,18.18
13318,2022,DE,DE,PFERT,CEREA,18.17
16199,2022,DE,DE,RETA1,TEXTI,18.16
13964,2022,DE,DE,POSTT,BRICK,18.16
4912,2022,DE,DE,ELEC3,NONME,18.15
18424,2022,DE,DE,TRAN1,BIODI,18.15
2406,2022,DE,DE,CEREA,MEATA,18.13
1832,2022,DE,DE,BUSIN,ANIMA,18.12
6133,2022,DE,DE,FINAN,MEATA,18.12
15336,2022,DE,DE,REALE,BIOGA,18.12
11782,2022,DE,DE,NONF1,TRANS,18.10
13942,2022,DE,DE,PLAST,WEARI,18.09
16582,2022,DE,DE,SALEM,FISH5,18.08
17225,2022,DE,DE,SEWAG,POULT,18.07
3152,2022,DE,DE,COMPU,LEATH,18.06
15860,2022,DE,DE,RENTI,NATUR,18.06
9012,2022,DE,DE,INSUR,STONE,18.06
8049,2022,DE,DE,GLASS,OILSE,18.05
11919,2022,DE,DE,NONME,COLLE,18.04
16627,2022,DE,DE,SALEM,NONME,18.04
14257,2022,DE,DE,PREC1,FABRI,18.03
8386,2022,DE,DE,HEAVY,RETA1,18.03
1063,2022,DE,DE,BEVER,MEATP,18.03
6746,2022,DE,DE,FOOD3,COLLE,18.02
11368,2022,DE,DE,MOTOR,FORES,18.02
16963,2022,DE,DE,SEACO,RUBBE,18.02
1483,2022,DE,DE,BIOGA,OILSE,18.01
7679,2022,DE,DE,FURNI,MEMBE,18.01
5591,2022,DE,DE,ELEC8,BUSIN,18.01
10560,2022,DE,DE,MEAT4,HEALT,18.00
14014,2022,DE,DE,POSTT,INERT,18.00
1328,2022,DE,DE,BIOG1,HOTEL,18.00
9377,2022,DE,DE,LANDT,CATTL,17.98
16487,2022,DE,DE,RUBBE,POULT,17.97
2404,2022,DE,DE,CEREA,MEAT1,17.97
8623,2022,DE,DE,INERT,FINAN,17.95
11021,2022,DE,DE,MEMBE,COLLE,17.95
13804,2022,DE,DE,PLAST,ALUM1,17.94
19682,2022,DE,DE,WOOD1,COPP1,17.94
7969,2022,DE,DE,GLASS,CATTL,17.93
16619,2022,DE,DE,SALEM,MEMBE,17.93
7144,2022,DE,DE,FOOD5,RUBBE,17.91
17968,2022,DE,DE,TEXT1,DAIRY,17.91
2076,2022,DE,DE,CEMEN,ELEC3,17.90
5479,2022,DE,DE,ELEC7,GASDI,17.88
7882,2022,DE,DE,GASDI,STONE,17.87
3750,2022,DE,DE,DAIRY,CATTL,17.85
19150,2022,DE,DE,WASTE,PAPER,17.83
15150,2022,DE,DE,RAILW,FINAN,17.83
7527,2022,DE,DE,FOUND,NATUR,17.82
2038,2022,DE,DE,CEMEN,93197,17.82
16269,2022,DE,DE,RETAI,FOODW,17.80
5257,2022,DE,DE,ELEC5,STONE,17.80
7508,2022,DE,DE,FOUND,LANDT,17.79
16437,2022,DE,DE,RUBBE,INERT,17.78
11413,2022,DE,DE,MOTOR,PAPE1,17.78
4629,2022,DE,DE,ELEC1,REALE,17.77
5729,2022,DE,DE,ELECT,93197,17.77
8548,2022,DE,DE,HOTEL,SALEM,17.76
20075,2022,DE,DE,WOODW,POSTT,17.76
18800,2022,DE,DE,TRANS,VEGET,17.75
11471,2022,DE,DE,MOTOR,WOODW,17.74
6314,2022,DE,DE,FISHF,ADDIT,17.72
19158,2022,DE,DE,WASTE,POSTT,17.71
3122,2022,DE,DE,COMPU,ELEC8,17.68
19018,2022,DE,DE,VEGET,REALE,17.67
8237,2022,DE,DE,HEALT,RUBBE,17.66
11274,2022,DE,DE,MOTO1,REALE,17.66
3398,2022,DE,DE,CONST,WOOD2,17.65
5682,2022,DE,DE,ELEC8,POSTT,17.64
18070,2022,DE,DE,TEXT1,SANDC,17.63
5023,2022,DE,DE,ELEC4,FOOD5,17.63
10689,2022,DE,DE,MEATC,BEVER,17.62
9856,2022,DE,DE,LIGNI,BEVER,17.61
5691,2022,DE,DE,ELEC8,RAWMI,17.61
3025,2022,DE,DE,COLLE,PIGS9,17.61
6863,2022,DE,DE,FOOD3,TEXT1,17.60
16311,2022,DE,DE,RETAI,OILHA,17.59
14692,2022,DE,DE,PUBLI,BLAST,17.58
15679,2022,DE,DE,REFI1,REFI1,17.57
13158,2022,DE,DE,PAPER,CEMEN,17.56
8218,2022,DE,DE,HEALT,PLAST,17.55
7884,2022,DE,DE,GASDI,SUGAR,17.55
13778,2022,DE,DE,PLAS2,SEWAG,17.54
155,2022,DE,DE,93197,WEARI,17.51
7768,2022,DE,DE,GASDI,CERAM,17.50
3992,2022,DE,DE,DIST1,RETAI,17.49
5936,2022,DE,DE,FABRI,FISHF,17.48
9145,2022,DE,DE,INTER,PIGS9,17.45
19793,2022,DE,DE,WOOD1,STONE,17.44
3996,2022,DE,DE,DIST1,SEACO,17.43
19808,2022,DE,DE,WOOD1,WEARI,17.43
12328,2022,DE,DE,OILHA,POULT,17.42
17371,2022,DE,DE,STEAM,RAILW,17.42
13742,2022,DE,DE,PLAS2,PAPE1,17.41
10058,2022,DE,DE,LIQUE,RUBBE,17.40
16621,2022,DE,DE,SALEM,MOTOR,17.39
18479,2022,DE,DE,TRAN1,INSUR,17.38
4187,2022,DE,DE,EDUCA,BIODI,17.38
16519,2022,DE,DE,RUBBE,TRAN1,17.37
9358,2022,DE,DE,KEROS,WHOLE,17.37
5243,2022,DE,DE,ELEC5,REALE,17.34
14858,2022,DE,DE,PULP5,CHEM1,17.34
1878,2022,DE,DE,BUSIN,FISHF,17.33
10384,2022,DE,DE,MACHI,HEAVY,17.32
1871,2022,DE,DE,BUSIN,ELEC6,17.32
4725,2022,DE,DE,ELEC2,HEAVY,17.29
8720,2022,DE,DE,INERT,TEXTI,17.29
15177,2022,DE,DE,RAILW,LIGNI,17.27
8896,2022,DE,DE,INSUR,CHEMI,17.27
7344,2022,DE,DE,FORES,CHEM1,17.27
17892,2022,DE,DE,SUPPO,PREC1,17.26
13913,2022,DE,DE,PLAST,REALE,17.25
268,2022,DE,DE,ADDIT,RESEA,17.24
2480,2022,DE,DE,CHEM1,BRICK,17.22
6175,2022,DE,DE,FINAN,REFI1,17.22
2710,2022,DE,DE,CHEMI,PLAST,17.21
1252,2022,DE,DE,BIODI,RETA1,17.21
18078,2022,DE,DE,TEXT1,SUPPO,17.18
5109,2022,DE,DE,ELEC4,TEXTI,17.18
5244,2022,DE,DE,ELEC5,RECRE,17.17
10369,2022,DE,DE,MACHI,FISH5,17.12
8471,2022,DE,DE,HOTEL,FOOD5,17.12
2192,2022,DE,DE,CERAM,93197,17.08
17197,2022,DE,DE,SEWAG,MEMBE,17.06
7167,2022,DE,DE,FOODW,ALUM1,17.06
5084,2022,DE,DE,ELEC4,PUBLI,17.05
9522,2022,DE,DE,LEAD1,ADDIT,17.04
9999,2022,DE,DE,LIQUE,KEROS,17.01
7456,2022,DE,DE,FOUND,BUSIN,17.01
14689,2022,DE,DE,PUBLI,BIOGA,16.99
12148,2022,DE,DE,OFFIC,NUCLE,16.98
8187,2022,DE,DE,HEALT,MACHI,16.97
14025,2022,DE,DE,POSTT,LIGNI,16.96
19398,2022,DE,DE,WHEAT,SUGA1,16.96
2565,2022,DE,DE,CHEM1,PLAST,16.96
18355,2022,DE,DE,TEXTI,PUBLI,16.95
14465,2022,DE,DE,PRINT,RAWMI,16.95
8261,2022,DE,DE,HEALT,WHOLE,16.93
423,2022,DE,DE,AIRTR,RENTI,16.91
3383,2022,DE,DE,CONST,TEXT2,16.91
17923,2022,DE,DE,SUPPO,TRAN1,16.91
9058,2022,DE,DE,INTER,CHEMI,16.89
14941,2022,DE,DE,PULP5,RETA1,16.89
13190,2022,DE,DE,PAPER,FISHF,16.89
17065,2022,DE,DE,SECO9,PAPE3,16.89
15178,2022,DE,DE,RAILW,LIQUE,16.88
7664,2022,DE,DE,FURNI,LANDT,16.88
19267,2022,DE,DE,WEARI,RECRE,16.88
17792,2022,DE,DE,SUPPO,CATTL,16.87
13740,2022,DE,DE,PLAS2,OILHA,16.86
2169,2022,DE,DE,CEMEN,STONE,16.85
5192,2022,DE,DE,ELEC5,KEROS,16.85
13991,2022,DE,DE,POSTT,ELEC5,16.84
20037,2022,DE,DE,WOODW,LEATH,16.83
7462,2022,DE,DE,FOUND,CHEM1,16.82
5690,2022,DE,DE,ELEC8,RAILW,16.81
11939,2022,DE,DE,NONME,ELECT,16.80
14875,2022,DE,DE,PULP5,FABRI,16.79
1369,2022,DE,DE,BIOG1,PUBLI,16.78
11178,2022,DE,DE,MOTO1,CHEM1,16.77
5094,2022,DE,DE,ELEC4,RESEA,16.76
17313,2022,DE,DE,STEAM,FOOD5,16.76
14910,2022,DE,DE,PULP5,NATUR,16.74
10997,2022,DE,DE,MEMBE,AIRTR,16.72
4630,2022,DE,DE,ELEC1,RECRE,16.72
412,2022,DE,DE,AIRTR,PRINT,16.72
2356,2022,DE,DE,CEREA,CEREA,16.72
1129,2022,DE,DE,BIODI,93197,16.71
17260,2022,DE,DE,SEWAG,TRANS,16.70
19197,2022,DE,DE,WASTE,VEGET,16.70
11008,2022,DE,DE,MEMBE,BKBPE,16.70
14739,2022,DE,DE,PUBLI,GASWO,16.68
2405,2022,DE,DE,CEREA,MEAT4,16.68
8610,2022,DE,DE,INERT,EDUCA,16.67
555,2022,DE,DE,ALUM1,PAPER,16.67
19514,2022,DE,DE,WHOLE,CHEMI,16.65
20100,2022,DE,DE,WOODW,STONE,16.64
1115,2022,DE,DE,BEVER,TEXTI,16.63
18725,2022,DE,DE,TRANS,CONST,16.62
8735,2022,DE,DE,INERT,WOODW,16.61
2934,2022,DE,DE,COLLE,CERAM,16.61
5701,2022,DE,DE,ELEC8,SALEM,16.60
17381,2022,DE,DE,STEAM,SALEM,16.57
16699,2022,DE,DE,SANDC,BASIC,16.56
9514,2022,DE,DE,LANDT,WHEAT,16.56
4578,2022,DE,DE,ELEC1,KEROS,16.55
175,2022,DE,DE,ADDIT,BUSIN,16.55
3433,2022,DE,DE,COPP1,DIST1,16.51
118,2022,DE,DE,93197,PRINT,16.48
3998,2022,DE,DE,DIST1,SEWAG,16.48
11024,2022,DE,DE,MEMBE,COPP1,16.47
16050,2022,DE,DE,RESEA,TEXT1,16.46
7352,2022,DE,DE,FORES,CRUDE,16.45
17369,2022,DE,DE,STEAM,PULP5,16.45
5841,2022,DE,DE,ELECT,PREC1,16.45
14489,2022,DE,DE,PRINT,TRAN1,16.43
7788,2022,DE,DE,GASDI,ELEC6,16.43
5585,2022,DE,DE,ELEC8,BEVER,16.43
6843,2022,DE,DE,FOOD3,RAWMI,16.42
16121,2022,DE,DE,RETA1,GASDI,16.41
3255,2022,DE,DE,CONST,CATTL,16.41
9335,2022,DE,DE,KEROS,LUBRI,16.40
10329,2022,DE,DE,MACHI,BIODI,16.40
12300,2022,DE,DE,OILHA,MEMBE,16.39
19112,2022,DE,DE,WASTE,INSUR,16.38
6450,2022,DE,DE,FOOD1,FOOD2,16.37
16642,2022,DE,DE,SALEM,PIGS9,16.37
17113,2022,DE,DE,SEWAG,ALUM1,16.36
7564,2022,DE,DE,FOUND,RETA1,16.36
19314,2022,DE,DE,WHEAT,DAIRY,16.36
1400,2022,DE,DE,BIOG1,WHOLE,16.30
19474,2022,DE,DE,WHITE,PLAST,16.30
5197,2022,DE,DE,ELEC5,LIGNI,16.29
14827,2022,DE,DE,PUBLI,TRAN2,16.28
20114,2022,DE,DE,WOODW,WEARI,16.28
5799,2022,DE,DE,ELECT,LEAD1,16.28
4865,2022,DE,DE,ELEC3,FINAN,16.26
16758,2022,DE,DE,SANDC,INTER,16.25
14607,2022,DE,DE,PRIVA,RESEA,16.24
14379,2022,DE,DE,PRINT,ELEC1,16.24
2055,2022,DE,DE,CEMEN,CERAM,16.24
13528,2022,DE,DE,PLAS1,ELECT,16.23
5141,2022,DE,DE,ELEC5,CATTL,16.22
20057,2022,DE,DE,WOODW,NONME,16.22
4527,2022,DE,DE,ELEC1,CATTL,16.22
17273,2022,DE,DE,STEAM,93197,16.22
5153,2022,DE,DE,ELEC5,CROPS,16.22
9097,2022,DE,DE,INTER,GLASS,16.21
19560,2022,DE,DE,WHOLE,INTER,16.21
10498,2022,DE,DE,MEAT1,FOOD5,16.17
2052,2022,DE,DE,CEMEN,BUSIN,16.16
10998,2022,DE,DE,MEMBE,ALUM1,16.14
16482,2022,DE,DE,RUBBE,PIGS9,16.10
6688,2022,DE,DE,FOOD2,RENTI,16.10
16422,2022,DE,DE,RUBBE,FOOD1,16.04
5458,2022,DE,DE,ELEC7,EDUCA,16.03
6416,2022,DE,DE,FOOD1,BUSIN,16.03
4846,2022,DE,DE,ELEC3,COLLE,16.02
8131,2022,DE,DE,HEALT,CHEM1,16.02
19671,2022,DE,DE,WOOD1,CEMEN,16.01
10387,2022,DE,DE,MACHI,INLAN,15.99
1182,2022,DE,DE,BIODI,FORES,15.98
5214,2022,DE,DE,ELEC5,NONF1,15.97
16148,2022,DE,DE,RETA1,MOTOR,15.96
19782,2022,DE,DE,WOOD1,RENTI,15.95
6714,2022,DE,DE,FOOD2,WEARI,15.95
5028,2022,DE,DE,ELEC4,GASDI,15.95
19675,2022,DE,DE,WOOD1,CHEM1,15.95
12363,2022,DE,DE,OILHA,TRANS,15.94
6123,2022,DE,DE,FINAN,LEAD1,15.94
428,2022,DE,DE,AIRTR,SALEM,15.94
13254,2022,DE,DE,PAPER,POSTT,15.93
7497,2022,DE,DE,FOUND,GASDI,15.92
15800,2022,DE,DE,RENTI,CRUDE,15.87
5557,2022,DE,DE,ELEC7,SUPPO,15.87
415,2022,DE,DE,AIRTR,PULP5,15.85
6346,2022,DE,DE,FISHF,HEALT,15.85
12617,2022,DE,DE,PAPE1,NONME,15.85
13999,2022,DE,DE,POSTT,FOOD1,15.82
17233,2022,DE,DE,SEWAG,RAILW,15.81
11101,2022,DE,DE,MEMBE,PAPER,15.81
16489,2022,DE,DE,RUBBE,PRINT,15.80
12046,2022,DE,DE,NONME,WHOLE,15.79
1237,2022,DE,DE,BIODI,POULT,15.78
17989,2022,DE,DE,TEXT1,FOOD3,15.76
923,2022,DE,DE,BASIC,NUCLE,15.76
15018,2022,DE,DE,RADIO,FURNI,15.76
13212,2022,DE,DE,PAPER,LANDT,15.74
15536,2022,DE,DE,RECRE,FISH5,15.72
17380,2022,DE,DE,STEAM,RUBBE,15.71
2496,2022,DE,DE,CHEM1,EDUCA,15.70
5577,2022,DE,DE,ELEC8,93197,15.70
16580,2022,DE,DE,SALEM,ELECT,15.70
15595,2022,DE,DE,RECRE,PLAST,15.69
13577,2022,DE,DE,PLAS1,NONME,15.66
11333,2022,DE,DE,MOTOR,CHEM1,15.65
17205,2022,DE,DE,SEWAG,NONME,15.64
13235,2022,DE,DE,PAPER,NONME,15.64
7869,2022,DE,DE,GASDI,REFI1,15.63
15602,2022,DE,DE,RECRE,PULP5,15.62
